date,IWDA,CSPX,IMAE,EMIM,WSML,SGLD,IBGM,IBTM,IBGS,IMIE,CNDX,IWMO,IWQU,IWVL,MVOL,VVSM,XDWH,DTLA,IBCI,IEAC,IHYG,IWDP,ICOM
2003-12-01,18.479840,72.391045,21.078898,7.098968,1.262873,,118.747794,115.876446,127.657174,,,,,,,,,,,,,,
2003-12-02,18.310700,71.468993,20.775126,6.995004,1.248007,,117.867497,115.017553,126.486997,,,,,,,,,,,,,,
2003-12-03,18.235358,71.155629,20.894985,6.951059,1.222132,,117.228559,114.393965,126.024458,,,,,,,,,,,,,,
2003-12-04,18.383976,71.696381,21.004791,6.927325,1.229205,,117.889665,115.039204,126.586598,,,,,,,,,,,,,,
2003-12-05,18.148815,70.577386,20.688353,6.854074,1.203415,,118.286613,115.426535,125.883158,,,,,,,,,,,,,,
2003-12-08,18.134491,70.860703,20.665720,6.848936,1.209082,,117.521572,114.680021,125.405274,,,,,,,,,,,,,,
2003-12-09,18.064607,70.142164,20.575300,6.803668,1.185766,,116.651670,113.831065,125.022672,,,,,,,,,,,,,,
2003-12-10,18.027247,70.474879,20.638091,6.809261,1.180769,,117.508860,114.667597,125.780491,,,,,,,,,,,,,,
2003-12-11,18.141317,71.074383,20.828895,6.914586,1.210467,,117.899875,115.049099,125.699589,,,,,,,,,,,,,,
2003-12-12,18.133022,70.894093,20.818666,6.915228,1.213685,,117.372400,114.534378,125.106641,,,,,,,,,,,,,,
2003-12-15,18.090836,70.305326,20.686545,6.897536,1.181336,,116.926690,114.099358,124.660054,,,,,,,,,,,,,,
2003-12-16,18.066156,70.659934,20.907389,6.867623,1.191604,,118.314909,115.454272,125.225158,,,,,,,,,,,,,,
2003-12-17,18.003616,70.424388,20.802087,6.744016,1.183689,,117.855454,115.005877,124.431796,,,,,,,,,,,,,,
2003-12-18,18.164109,71.096159,21.030499,6.841227,1.199897,,118.057432,115.202818,124.251921,,,,,,,,,,,,,,
2003-12-19,18.227071,71.115794,20.992616,6.878975,1.199706,,118.433630,115.569900,124.663322,,,,,,,,,,,,,,
2003-12-22,18.258845,71.531367,20.887724,6.968247,1.211730,,117.981640,115.128916,124.447476,,,,,,,,,,,,,,
2003-12-23,18.316789,71.570794,20.842627,6.986664,1.218257,,117.168549,114.335495,124.240333,,,,,,,,,,,,,,
2003-12-24,18.260439,71.194979,20.959498,6.979414,1.211645,,117.400748,114.562098,123.997623,,,,,,,,,,,,,,
2003-12-25,18.269513,71.194979,20.959498,6.979414,1.211645,,117.400748,114.562098,123.997623,,,,,,,,,,,,,,
2003-12-26,18.303960,71.367589,21.018234,7.008886,1.217997,,117.972370,115.119813,124.313080,,,,,,,,,,,,,,
2003-12-29,18.421240,72.016236,21.122483,7.085156,1.231370,,116.766077,113.942725,123.630222,,,,,,,,,,,,,,
2003-12-30,18.406016,71.655992,21.003182,7.082109,1.228158,,116.037932,113.232282,123.049526,,,,,,,,,,,,,,
2003-12-31,18.393933,71.486493,21.033023,7.147997,1.206296,,115.863217,113.061658,122.805713,,,,,,,,,,,,,,
2004-01-02,18.352409,71.500225,21.292586,7.311843,1.220034,,115.006866,112.225994,122.586675,,,,,,,,,,,,,,
2004-01-05,18.549562,71.679667,21.454689,7.505738,1.224087,,113.959617,111.204218,121.586552,,,,,,,,,,,,,,
2004-01-06,18.535074,71.557693,21.514073,7.401064,1.219194,,114.507535,111.738784,121.408429,,,,,,,,,,,,,,
2004-01-07,18.594102,72.254138,21.405452,7.465322,1.239929,,115.491836,112.699314,122.266516,,,,,,,,,,,,,,
2004-01-08,18.568856,71.780974,21.526610,7.414929,1.236255,,114.280104,111.516881,120.998443,,,,,,,,,,,,,,
2004-01-09,18.374578,70.689695,21.248050,7.353289,1.218379,,114.873369,112.095792,120.500233,,,,,,,,,,,,,,
2004-01-12,18.553478,71.871072,21.428575,7.414905,1.252681,,115.936926,113.133632,121.689487,,,,,,,,,,,,,,
2004-01-13,18.442745,71.200829,21.291877,7.346752,1.243023,,116.148744,113.340440,121.408116,,,,,,,,,,,,,,
2004-01-14,18.717206,72.561031,21.655964,7.436811,1.262779,,117.618769,114.774857,122.584225,,,,,,,,,,,,,,
2004-01-15,18.747180,73.028997,21.620786,7.313873,1.271058,,118.154338,115.297476,123.056288,,,,,,,,,,,,,,
2004-01-16,19.113586,74.517939,21.838174,7.465474,1.299050,,119.588363,116.696760,124.979851,,,,,,,,,,,,,,
2004-01-19,19.201513,74.517939,21.838174,7.465474,1.299050,,119.588363,116.696760,124.979851,,,,,,,,,,,,,,
2004-01-20,18.931919,73.367839,21.792049,7.565859,1.294689,,117.568313,114.725649,123.142812,,,,,,,,,,,,,,
2004-01-21,18.950979,73.537372,22.004216,7.534017,1.285801,,117.258804,114.423548,122.536196,,,,,,,,,,,,,,
2004-01-22,18.882500,72.964991,21.828383,7.475934,1.271910,,117.150790,114.318315,121.988680,,,,,,,,,,,,,,
2004-01-23,19.065411,73.550762,21.799196,7.547664,1.293239,,117.583567,114.740420,123.186699,,,,,,,,,,,,,,
2004-01-26,19.192640,75.043274,21.915564,7.655675,1.316035,,117.982199,115.129490,124.034526,,,,,,,,,,,,,,
2004-01-27,18.950452,73.397027,21.778069,7.527199,1.284251,,117.054751,114.224306,122.720689,,,,,,,,,,,,,,
2004-01-28,19.028071,73.695579,21.774286,7.537045,1.283994,,118.030694,115.176841,124.327199,,,,,,,,,,,,,,
2004-01-29,19.013993,73.957097,21.820388,7.437463,1.275152,,118.196009,115.338092,124.677635,,,,,,,,,,,,,,
2004-01-30,18.903975,73.612914,21.602960,7.392722,1.270866,,118.184616,115.326927,124.157477,,,,,,,,,,,,,,
2004-02-02,18.987830,74.139075,21.673797,7.415322,1.277754,,118.399499,115.536681,124.551269,,,,,,,,,,,,,,
2004-02-03,18.870910,73.413662,21.583177,7.313857,1.260258,,117.891573,115.041008,123.658207,,,,,,,,,,,,,,
2004-02-04,18.715286,72.784368,21.413229,7.245258,1.228600,,117.651452,114.806578,123.533836,,,,,,,,,,,,,,
2004-02-05,18.676539,72.811418,21.532741,7.224631,1.236920,,116.912232,114.085422,123.129774,,,,,,,,,,,,,,
2004-02-06,18.741856,72.886031,21.669914,7.314748,1.255424,,116.440687,113.625185,122.080420,,,,,,,,,,,,,,
2004-02-09,18.794715,72.939400,21.897967,7.423708,1.258498,,116.767593,113.944177,122.182099,,,,,,,,,,,,,,
2004-02-10,18.864505,73.227148,21.968858,7.422495,1.274520,,116.523659,113.706235,122.106301,,,,,,,,,,,,,,
2004-02-11,18.846556,73.168568,22.029429,7.452415,1.267807,,115.812654,113.012375,120.916377,,,,,,,,,,,,,,
2004-02-12,18.817090,72.972084,21.876152,7.455543,1.260332,,115.853702,113.052374,121.073676,,,,,,,,,,,,,,
2004-02-13,18.860602,73.158022,21.917437,7.513472,1.256219,,116.972001,114.143830,122.107229,,,,,,,,,,,,,,
2004-02-16,18.860192,73.158022,21.917437,7.513472,1.256219,,116.972001,114.143830,122.107229,,,,,,,,,,,,,,
2004-02-17,18.904850,73.072812,22.161445,7.586972,1.265378,,115.789877,112.990287,120.771066,,,,,,,,,,,,,,
2004-02-18,18.956330,73.511600,22.084655,7.561784,1.269218,,116.971645,114.143248,122.046725,,,,,,,,,,,,,,
2004-02-19,19.038564,73.054729,22.259032,7.476989,1.243687,,116.759560,113.936600,121.799635,,,,,,,,,,,,,,
2004-02-20,19.072499,74.081570,22.321424,7.519831,1.262825,,118.362221,115.500351,123.753187,,,,,,,,,,,,,,
2004-02-23,19.043062,73.718485,22.261660,7.436413,1.240845,,118.464897,115.600412,123.577718,,,,,,,,,,,,,,
2004-02-24,18.846803,72.974590,22.153690,7.335270,1.230363,,117.678797,114.833405,122.559451,,,,,,,,,,,,,,
2004-02-25,19.076714,74.341749,22.230001,7.522739,1.265726,,119.520843,116.630902,124.423923,,,,,,,,,,,,,,
2004-02-26,19.171578,74.679874,22.310881,7.589839,1.278416,,119.810866,116.913874,124.868563,,,,,,,,,,,,,,
2004-02-27,19.170760,74.456525,22.271619,7.669085,1.280288,,119.839516,116.941860,124.498566,,,,,,,,,,,,,,
2004-03-01,19.433931,75.472580,22.596069,7.872967,1.305394,,120.409299,117.497895,124.918335,,,,,,,,,,,,,,
2004-03-02,19.661153,76.530736,22.543815,7.966487,1.320933,,122.106854,119.154287,127.292329,,,,,,,,,,,,,,
2004-03-03,19.658415,76.752247,22.598501,7.925508,1.323701,,122.124227,119.171436,127.336558,,,,,,,,,,,,,,
2004-03-04,19.683839,76.849952,22.704015,7.969041,1.338689,,122.346598,119.388361,127.276630,,,,,,,,,,,,,,
2004-03-05,19.536214,76.104977,22.682252,7.894192,1.324261,,122.253289,119.297269,125.894017,,,,,,,,,,,,,,
2004-03-08,19.401679,74.824891,22.440012,7.782181,1.299428,,122.364876,119.406081,125.502251,,,,,,,,,,,,,,
2004-03-09,19.403147,75.172827,22.316589,7.798531,1.299588,,123.891719,120.896150,126.668588,,,,,,,,,,,,,,
2004-03-10,19.299921,74.438590,22.141398,7.674534,1.281387,,124.759833,121.743098,127.493730,,,,,,,,,,,,,,
2004-03-11,18.834990,72.765030,21.550317,7.436105,1.256273,,123.571215,120.583396,126.371291,,,,,,,,,,,,,,
2004-03-12,19.091019,74.486850,21.814684,7.576219,1.303522,,124.472276,121.462534,127.591716,,,,,,,,,,,,,,
2004-03-15,18.810374,73.285960,21.258441,7.405673,1.264915,,124.055862,121.056247,127.031275,,,,,,,,,,,,,,
2004-03-16,18.940336,73.740836,21.553552,7.504094,1.266609,,124.774617,121.757613,127.237152,,,,,,,,,,,,,,
2004-03-17,19.225389,74.772918,21.957900,7.628246,1.293676,,125.036829,122.013593,127.591282,,,,,,,,,,,,,,
2004-03-18,18.975902,73.815111,21.590932,7.572852,1.269021,,123.011045,120.036684,125.878083,,,,,,,,,,,,,,
2004-03-19,19.015538,73.468374,21.448708,7.546196,1.270254,,124.043918,121.044728,127.154458,,,,,,,,,,,,,,
2004-03-22,18.654240,72.083509,21.124440,7.379109,1.238023,,123.733914,120.742132,126.438055,,,,,,,,,,,,,,
2004-03-23,18.650187,71.963897,21.189544,7.453916,1.240224,,123.925527,120.929054,126.477869,,,,,,,,,,,,,,
2004-03-24,18.985191,73.245653,21.219370,7.586323,1.259583,,125.943416,122.898259,128.655748,,,,,,,,,,,,,,
2004-03-25,18.960774,74.227755,21.573285,7.661793,1.288822,,125.793619,122.751986,128.662145,,,,,,,,,,,,,,
2004-03-26,18.922929,74.309061,21.519612,7.654082,1.293157,,125.097421,122.072631,128.644315,,,,,,,,,,,,,,
2004-03-29,19.119521,75.110993,21.752433,7.727404,1.313720,,124.168541,121.166201,128.138117,,,,,,,,,,,,,,
2004-03-30,19.091583,75.247152,21.833741,7.809981,1.322381,,124.017829,121.019143,127.923173,,,,,,,,,,,,,,
2004-03-31,19.123862,74.550719,21.797900,7.824664,1.311536,,123.179024,120.200572,126.685163,,,,,,,,,,,,,,
2004-04-01,19.103029,74.683108,21.946465,7.855202,1.320339,,122.359557,119.401064,125.999438,,,,,,,,,,,,,,
2004-04-02,19.533837,76.712143,22.445072,8.088198,1.363132,,122.434751,119.474353,128.001563,,,,,,,,,,,,,,
2004-04-05,19.895598,77.878386,22.606796,8.223410,1.380294,,123.009393,120.035051,129.111977,,,,,,,,,,,,,,
2004-04-06,19.871640,76.873028,22.305149,8.188644,1.350223,,122.242144,119.286295,128.010942,,,,,,,,,,,,,,
2004-04-07,19.761190,76.471905,22.325841,8.135770,1.356499,,121.904820,118.957315,127.673870,,,,,,,,,,,,,,
2004-04-08,19.921697,76.861003,22.456257,8.202570,1.354334,,122.573472,119.609710,128.615155,,,,,,,,,,,,,,
2004-04-09,19.823498,76.861003,22.456257,8.202570,1.354334,,122.573472,119.609710,128.615155,,,,,,,,,,,,,,
2004-04-12,19.885582,77.188544,22.579835,8.268450,1.358302,,122.224911,119.269469,128.532358,,,,,,,,,,,,,,
2004-04-13,20.080556,76.967189,22.492953,8.264499,1.341689,,122.647090,119.681388,129.812722,,,,,,,,,,,,,,
2004-04-14,20.138473,77.031586,22.337824,8.136512,1.336542,,122.467485,119.506196,129.494491,,,,,,,,,,,,,,
2004-04-15,19.866082,76.483657,22.239260,8.042069,1.321777,,121.885341,118.938287,129.141470,,,,,,,,,,,,,,
2004-04-16,19.684973,76.970162,22.371314,8.090825,1.330087,,122.171904,119.217882,129.142164,,,,,,,,,,,,,,
2004-04-19,19.646684,76.944286,22.549433,8.101826,1.339475,,121.812441,118.867120,128.941929,,,,,,,,,,,,,,
2004-04-20,20.061218,76.667846,22.301397,8.138664,1.327421,,122.551594,119.588401,130.369354,,,,,,,,,,,,,,
2004-04-21,20.131550,77.430392,22.548033,8.104466,1.353442,,123.196659,120.217859,130.805386,,,,,,,,,,,,,,
2004-04-22,19.783493,77.758602,22.597001,8.023963,1.358808,,122.488859,119.527123,129.732743,,,,,,,,,,,,,,
2004-04-23,19.859690,78.326319,22.708731,8.134998,1.364515,,122.751377,119.783273,130.284145,,,,,,,,,,,,,,
2004-04-26,20.020714,78.137991,22.703268,8.011104,1.366035,,122.612979,119.648211,130.168822,,,,,,,,,,,,,,
2004-04-27,19.945649,77.766680,22.655204,7.923722,1.354901,,122.404158,119.444691,129.594663,,,,,,,,,,,,,,
2004-04-28,20.090550,77.317352,22.394557,7.752760,1.336220,,122.486537,119.524837,130.266048,,,,,,,,,,,,,,
2004-04-29,19.901499,75.889195,22.047777,7.424007,1.296855,,121.012320,118.086336,128.975953,,,,,,,,,,,,,,
2004-04-30,19.568479,75.154719,21.978028,7.252201,1.273288,,121.070773,118.143355,128.791980,,,,,,,,,,,,,,
2004-05-03,19.544196,76.259257,22.185461,7.353836,1.295089,,121.499871,118.562089,129.355015,,,,,,,,,,,,,,
2004-05-04,19.138209,75.133946,22.230270,7.393087,1.284150,,119.457548,116.569167,127.517456,,,,,,,,,,,,,,
2004-05-05,19.163800,75.281671,22.359255,7.378394,1.284107,,118.655877,115.786831,126.905881,,,,,,,,,,,,,,
2004-05-06,19.432729,75.140571,22.080280,7.274356,1.273945,,119.345380,116.459820,127.735685,,,,,,,,,,,,,,
2004-05-07,19.843455,75.122639,21.890468,7.228619,1.258195,,119.827990,116.930522,129.314209,,,,,,,,,,,,,,
2004-05-10,19.668244,74.564446,21.625842,6.899514,1.239440,,120.142925,117.237963,129.749633,,,,,,,,,,,,,,
2004-05-11,19.297980,74.966722,21.699221,7.082805,1.262609,,120.013272,117.111465,129.372181,,,,,,,,,,,,,,
2004-05-12,18.820942,75.298680,21.726550,7.071395,1.269738,,119.605271,116.713178,129.153079,,,,,,,,,,,,,,
2004-05-13,19.112798,75.626981,21.734170,7.113322,1.263040,,120.259869,117.351999,130.194785,,,,,,,,,,,,,,
2004-05-14,19.053249,75.164774,21.601945,6.880438,1.249897,,120.072091,117.168761,129.546553,,,,,,,,,,,,,,
2004-05-17,18.774548,73.636331,21.283226,6.526514,1.223269,,119.412130,116.524699,128.178200,,,,,,,,,,,,,,
2004-05-18,18.855356,74.503259,21.456874,6.765552,1.245371,,119.978433,117.077358,128.910482,,,,,,,,,,,,,,
2004-05-19,18.578310,73.880566,21.612886,6.918472,1.230449,,118.837714,115.964231,128.214926,,,,,,,,,,,,,,
2004-05-20,18.780315,74.408185,21.677016,6.902928,1.237806,,119.901835,117.002682,128.781138,,,,,,,,,,,,,,
2004-05-21,18.859072,74.096842,21.600451,6.974889,1.242025,,118.932740,116.057049,128.020464,,,,,,,,,,,,,,
2004-05-24,18.802137,74.587119,21.752442,7.100642,1.261165,,119.307367,116.422657,128.361430,,,,,,,,,,,,,,
2004-05-25,18.786092,75.018543,21.900100,7.195981,1.276642,,118.345659,115.484251,127.280193,,,,,,,,,,,,,,
2004-05-26,18.794644,75.218230,21.929798,7.161957,1.284321,,118.838476,115.964936,127.408901,,,,,,,,,,,,,,
2004-05-27,18.729665,74.623539,22.072129,7.177474,1.267392,,117.879806,115.029535,125.757603,,,,,,,,,,,,,,
2004-05-28,18.911784,74.970483,21.980770,7.195761,1.275646,,118.110343,115.254360,126.307300,,,,,,,,,,,,,,
2004-05-31,19.130227,74.970483,21.980770,7.195761,1.275646,,118.110343,115.254360,126.307300,,,,,,,,,,,,,,
2004-06-01,19.030946,74.706205,21.979616,7.130170,1.284952,,117.263414,114.428096,125.850643,,,,,,,,,,,,,,
2004-06-02,19.086140,75.144361,22.094022,7.145363,1.283419,,117.312834,114.476340,126.041452,,,,,,,,,,,,,,
2004-06-03,19.064571,74.440846,21.921353,6.985571,1.258479,,117.478916,114.638357,126.050908,,,,,,,,,,,,,,
2004-06-04,19.040830,74.701775,22.161195,7.057253,1.268604,,116.477625,113.661199,125.296255,,,,,,,,,,,,,,
2004-06-07,18.845521,75.574656,22.469321,7.275541,1.287035,,116.241895,113.431296,124.905414,,,,,,,,,,,,,,
2004-06-08,19.035203,76.031531,22.422160,7.207690,1.291780,,116.753077,113.930205,125.500875,,,,,,,,,,,,,,
2004-06-09,19.717963,76.687269,22.334630,7.172290,1.291342,,118.519024,115.653178,127.569837,,,,,,,,,,,,,,
2004-06-10,19.630711,76.644270,22.560496,7.141322,1.289400,,118.002428,115.149133,126.858255,,,,,,,,,,,,,,
2004-06-11,19.590656,76.644270,22.560496,7.141322,1.289400,,118.002428,115.149133,126.858255,,,,,,,,,,,,,,
2004-06-14,19.575589,76.182815,22.022199,6.892905,1.269040,,117.882623,115.032215,127.024212,,,,,,,,,,,,,,
2004-06-15,19.345666,76.064972,22.302092,6.966170,1.281101,,118.427044,115.563413,126.356927,,,,,,,,,,,,,,
2004-06-16,19.419405,77.059218,22.518495,6.963816,1.300590,,119.733844,116.838723,127.936620,,,,,,,,,,,,,,
2004-06-17,19.485472,76.771531,22.588001,6.982853,1.294360,,119.799230,116.902647,127.806304,,,,,,,,,,,,,,
2004-06-18,19.382773,76.212912,22.530958,6.879664,1.286932,,118.458792,115.594531,126.559775,,,,,,,,,,,,,,
2004-06-21,19.427897,76.043495,22.382431,6.922134,1.283852,,118.831876,115.958584,126.851361,,,,,,,,,,,,,,
2004-06-22,19.499077,76.452313,22.430895,6.997849,1.294257,,118.713496,115.843096,126.941158,,,,,,,,,,,,,,
2004-06-23,19.523676,77.339900,22.524839,7.143541,1.317643,,119.239712,116.356608,127.349427,,,,,,,,,,,,,,
2004-06-24,19.351331,76.540051,22.416289,7.120323,1.303383,,118.837683,115.964201,126.553213,,,,,,,,,,,,,,
2004-06-25,19.420874,75.991180,22.325869,7.175397,1.315577,,118.612893,115.744896,126.268151,,,,,,,,,,,,,,
2004-06-28,19.541912,75.830690,22.456907,7.123595,1.314599,,117.893704,115.043215,126.140184,,,,,,,,,,,,,,
2004-06-29,19.591223,76.704388,22.519574,7.230848,1.335299,,119.323924,116.438823,127.191974,,,,,,,,,,,,,,
2004-06-30,19.526479,76.571191,22.536911,7.282577,1.333338,,119.214405,116.331864,126.635905,,,,,,,,,,,,,,
2004-07-01,19.513871,75.644366,22.292451,7.204529,1.311403,,119.664609,116.771192,126.890567,,,,,,,,,,,,,,
2004-07-02,19.304984,74.689257,22.116559,7.116900,1.299560,,119.228448,116.345499,125.693141,,,,,,,,,,,,,,
2004-07-05,19.133201,74.689257,22.116559,7.116900,1.299560,,119.228448,116.345499,125.693141,,,,,,,,,,,,,,
2004-07-06,19.030865,74.190984,22.042437,7.055558,1.279000,,119.252382,116.368932,125.928502,,,,,,,,,,,,,,
2004-07-07,19.017875,73.892399,21.959241,7.097909,1.268549,,118.479849,115.615127,125.068141,,,,,,,,,,,,,,
2004-07-08,18.862065,73.237179,21.830272,6.983232,1.243107,,118.265397,115.405812,124.872598,,,,,,,,,,,,,,
2004-07-09,18.885032,73.285798,21.974196,7.006861,1.248908,,118.234537,115.375727,124.631142,,,,,,,,,,,,,,
2004-07-12,18.833180,73.383220,22.040156,6.994899,1.242796,,118.480234,115.615435,124.786784,,,,,,,,,,,,,,
2004-07-13,19.002095,73.882228,22.006798,7.069479,1.252026,,118.944390,116.068532,125.453402,,,,,,,,,,,,,,
2004-07-14,18.940476,73.348797,21.877855,6.972458,1.239551,,118.389096,115.526481,124.881577,,,,,,,,,,,,,,
2004-07-15,18.954035,73.045812,21.625052,6.952348,1.245238,,118.609395,115.741434,125.173882,,,,,,,,,,,,,,
2004-07-16,18.758941,72.401217,21.620658,6.972401,1.221435,,118.799293,115.926798,124.413191,,,,,,,,,,,,,,
2004-07-19,18.666133,72.186324,21.568751,6.970756,1.221453,,118.923463,116.047918,124.511902,,,,,,,,,,,,,,
2004-07-20,18.846535,73.731475,21.837830,7.060497,1.256399,,119.163342,116.282064,125.352171,,,,,,,,,,,,,,
2004-07-21,18.928196,72.789615,21.543389,7.019417,1.224034,,119.595129,116.703324,126.046417,,,,,,,,,,,,,,
2004-07-22,18.973781,73.030956,21.596219,7.023462,1.226761,,119.807139,116.910304,126.149955,,,,,,,,,,,,,,
2004-07-23,19.052717,73.377184,21.581504,6.993804,1.225227,,121.681631,118.739473,127.818186,,,,,,,,,,,,,,
2004-07-26,18.937279,72.976178,21.423401,6.904345,1.204892,,120.831122,117.909518,127.271567,,,,,,,,,,,,,,
2004-07-27,18.852877,74.118479,21.744744,7.079676,1.234978,,120.723974,117.804962,127.952922,,,,,,,,,,,,,,
2004-07-28,18.811835,74.465055,21.914612,7.089183,1.236006,,121.114387,118.185925,128.244430,,,,,,,,,,,,,,
2004-07-29,18.888016,74.819862,21.946009,7.136919,1.251256,,121.290921,118.358022,128.339133,,,,,,,,,,,,,,
2004-07-30,18.948639,75.139835,21.986166,7.115714,1.260420,,122.345142,119.386891,128.762912,,,,,,,,,,,,,,
2004-08-02,19.058383,75.258618,22.057736,7.076591,1.255218,,122.406330,119.446769,128.798799,,,,,,,,,,,,,,
2004-08-03,19.059460,74.483781,21.819482,7.066585,1.234055,,122.383607,119.424446,128.498932,,,,,,,,,,,,,,
2004-08-04,19.096657,74.433957,21.837658,7.069323,1.232313,,122.239812,119.284138,128.408830,,,,,,,,,,,,,,
2004-08-05,19.074057,73.266703,21.578136,7.028460,1.210396,,122.686115,119.719560,128.572656,,,,,,,,,,,,,,
2004-08-06,18.582782,70.716788,21.162811,6.832301,1.160384,,121.778876,118.834337,126.344612,,,,,,,,,,,,,,
2004-08-09,18.469990,71.018303,21.189609,6.909066,1.159995,,121.724991,118.781745,126.689964,,,,,,,,,,,,,,
2004-08-10,18.350259,72.151379,21.398642,7.007993,1.181726,,121.588874,118.649066,126.762786,,,,,,,,,,,,,,
2004-08-11,18.316459,72.087750,21.284788,6.950922,1.181508,,122.146557,119.193118,127.110121,,,,,,,,,,,,,,
2004-08-12,18.477357,71.201944,21.076367,6.863641,1.162875,,122.134600,119.181431,126.963964,,,,,,,,,,,,,,
2004-08-13,18.166284,70.552420,20.966586,6.798344,1.149786,,120.996670,118.071044,125.681647,,,,,,,,,,,,,,
2004-08-16,18.057310,71.380923,21.326052,6.900520,1.171084,,121.034609,118.108027,125.823680,,,,,,,,,,,,,,
2004-08-17,18.106607,71.863717,21.299882,6.954531,1.179763,,121.741137,118.797588,126.087956,,,,,,,,,,,,,,
2004-08-18,18.278938,72.632297,21.475817,7.039664,1.205459,,121.391226,118.456253,126.108701,,,,,,,,,,,,,,
2004-08-19,18.278802,72.234294,21.286969,7.029053,1.192112,,121.377053,118.442230,125.859956,,,,,,,,,,,,,,
2004-08-20,18.480050,73.036457,21.467152,7.092772,1.218180,,121.626683,118.685843,126.293880,,,,,,,,,,,,,,
2004-08-23,18.784520,73.870217,21.519398,7.230817,1.230685,,122.907491,119.935712,127.950956,,,,,,,,,,,,,,
2004-08-24,18.945243,74.399519,21.579233,7.251829,1.241237,,123.736649,120.744723,128.755325,,,,,,,,,,,,,,
2004-08-25,18.933283,74.879864,21.845162,7.335680,1.247880,,123.709269,120.718074,128.664758,,,,,,,,,,,,,,
2004-08-26,18.874092,74.799313,21.852373,7.337769,1.239255,,124.114600,121.113584,128.651623,,,,,,,,,,,,,,
2004-08-27,19.102532,75.528820,21.982473,7.372366,1.257262,,124.785067,121.767890,129.451212,,,,,,,,,,,,,,
2004-08-30,19.108361,74.724363,21.905374,7.314916,1.239941,,124.921959,121.901392,129.169973,,,,,,,,,,,,,,
2004-08-31,18.966594,74.320896,21.927589,7.268998,1.224886,,124.133666,121.132150,127.988434,,,,,,,,,,,,,,
2004-09-01,18.845127,74.387931,21.868711,7.321722,1.245251,,123.990877,120.992804,127.896481,,,,,,,,,,,,,,
2004-09-02,18.919321,75.335350,22.160481,7.423083,1.268939,,123.497399,120.511346,127.873162,,,,,,,,,,,,,,
2004-09-03,19.191697,75.761839,22.171912,7.416041,1.267196,,124.369295,121.362032,128.951423,,,,,,,,,,,,,,
2004-09-06,19.276307,75.761839,22.171912,7.416041,1.267196,,124.369295,121.362032,128.951423,,,,,,,,,,,,,,
2004-09-07,19.156953,75.984268,22.254960,7.445761,1.278514,,123.989412,120.991393,128.481963,,,,,,,,,,,,,,
2004-09-08,19.085302,75.236312,22.114423,7.386303,1.262302,,123.784220,120.791242,127.720620,,,,,,,,,,,,,,
2004-09-09,19.095903,74.844215,22.035582,7.376762,1.267299,,123.032233,120.057359,127.183433,,,,,,,,,,,,,,
2004-09-10,19.020408,75.040415,22.242362,7.427938,1.275770,,122.966601,119.993353,126.893669,,,,,,,,,,,,,,
2004-09-13,19.010470,75.340509,22.231539,7.501357,1.283542,,123.358004,120.375244,127.000918,,,,,,,,,,,,,,
2004-09-14,19.148129,75.518279,22.336542,7.501157,1.281385,,123.427645,120.443250,127.073937,,,,,,,,,,,,,,
2004-09-15,19.369225,75.581819,22.203197,7.531284,1.284425,,124.342478,121.335972,128.072478,,,,,,,,,,,,,,
2004-09-16,19.358918,75.604154,22.312320,7.604991,1.294722,,124.686263,121.671454,127.943190,,,,,,,,,,,,,,
2004-09-17,19.180699,75.975502,22.465937,7.660921,1.293314,,124.333545,121.327176,127.871564,,,,,,,,,,,,,,
2004-09-20,19.252114,75.568602,22.294222,7.673624,1.288397,,125.126111,122.100667,128.158404,,,,,,,,,,,,,,
2004-09-21,19.079180,74.944269,22.496264,7.656475,1.281814,,123.640076,120.650437,126.363523,,,,,,,,,,,,,,
2004-09-22,19.102683,74.382913,22.260004,7.578820,1.266519,,124.768806,121.751962,127.126056,,,,,,,,,,,,,,
2004-09-23,19.247825,73.951961,22.116176,7.609211,1.264757,,124.285078,121.279959,126.918373,,,,,,,,,,,,,,
2004-09-24,19.046716,74.268215,22.189825,7.585316,1.266658,,124.231064,121.227154,126.800663,,,,,,,,,,,,,,
2004-09-27,18.940806,73.603020,22.101892,7.520527,1.249906,,124.252074,121.247695,126.547674,,,,,,,,,,,,,,
2004-09-28,18.908050,73.877012,22.363267,7.605689,1.263480,,123.991615,120.993447,126.490853,,,,,,,,,,,,,,
2004-09-29,18.776614,74.152738,22.314268,7.635897,1.273591,,123.058165,120.082790,126.173351,,,,,,,,,,,,,,
2004-09-30,18.720162,73.521902,22.140285,7.616097,1.263661,,121.970925,119.021675,125.235331,,,,,,,,,,,,,,
2004-10-01,18.826269,74.879647,22.499993,7.773666,1.297498,,121.668099,118.726248,125.338086,,,,,,,,,,,,,,
2004-10-04,19.072292,75.767414,22.718691,7.986713,1.318102,,122.948432,119.975526,126.627982,,,,,,,,,,,,,,
2004-10-05,19.302591,75.647133,22.767855,7.910992,1.314083,,122.688539,119.721917,126.375670,,,,,,,,,,,,,,
2004-10-06,19.417849,76.382774,22.856447,8.025234,1.326379,,122.635246,119.670058,126.628336,,,,,,,,,,,,,,
2004-10-07,19.416512,75.452205,22.611319,7.945116,1.302318,,122.238436,119.282794,126.395395,,,,,,,,,,,,,,
