date,IWDA,CSPX,IMAE,EMIM,WSML,SGLD,IBGM,IBTM,IBGS,IMIE,CNDX,IWMO,IWQU,IWVL,MVOL,VVSM,XDWH,DTLA,IBCI,IEAC,IHYG,IWDP,ICOM
2008-01-02,,,,,,,120.714401,117.795494,119.975365,,,,,,,,,,159.787003,,,16.700144,
2008-01-03,,,,,,,120.917320,117.772034,120.045471,,,,,,,,,,161.434006,,,16.334539,
2008-01-04,,,,,,,121.412399,118.295357,120.138359,,,,,,,,,,161.906998,,,16.040514,
2008-01-07,,,,,,,121.461220,118.461731,120.131065,,,,,,,,,,161.748001,,,15.941955,
2008-01-08,,,,,,,121.168213,118.452194,120.062790,,,,,,,,,,161.182007,,,15.678001,
2008-01-09,,,,,,,121.797203,118.911072,120.247627,,,,,,,,,,161.876999,,,15.731205,
2008-01-10,,,,,,,121.728172,118.130478,120.216675,,,,,,,,,,161.623993,,,15.717351,
2008-01-11,,,,,,,121.767708,118.828232,120.272232,,,,,,,,,,161.792999,,,15.617648,
2008-01-14,,,,,,,122.075020,118.941147,120.376953,,,,,,,,,,162.320999,,,15.699251,
2008-01-15,,,,,,,122.381531,119.702675,120.458000,,,,,,,,,,162.908005,,,15.303511,
2008-01-16,,,,,,,122.853035,119.638916,120.661942,,,,,,,,,,163.550995,,,15.258436,
2008-01-17,,,,,,,122.850502,120.285393,120.716576,,,,,,,,,,163.600006,,,15.241214,
2008-01-18,,,,,,,123.024796,120.276588,120.802208,,,,,,,,,,163.537003,,,14.805113,
2008-01-21,,,,,,,123.502197,120.276588,121.003418,,,,,,,,,,163.740997,,,14.805113,
2008-01-22,,,,,,,122.751961,121.684601,120.946968,,,,,,,,,,162.164001,,,14.873460,
2008-01-23,,,,,,,123.755630,122.224083,121.270241,,,,,,,,,,163.483002,,,15.669252,
2008-01-24,,,,,,,122.681267,120.445145,120.849556,,,,,,,,,,162.246994,,,15.768007,
2008-01-25,,,,,,,122.974274,120.923050,120.920570,,,,,,,,,,162.914993,,,16.011169,
2008-01-28,,,,,,,123.235275,120.821159,120.942413,,,,,,,,,,163.149994,,,16.125265,
2008-01-29,,,,,,,122.820168,120.324211,120.876846,,,,,,,,,,162.606995,,,16.145243,
2008-01-30,,,,,,,122.707367,119.753960,120.918739,,,,,,,,,,162.669998,,,15.463544,
2008-01-31,,,,,,,123.560303,120.585159,121.140030,,,,,,,,,,164.100006,,,15.684788,
2008-02-01,,,,,,,123.698372,120.994843,121.154587,,,,,,,,,,164.307007,,,16.061630,
2008-02-04,,,,,,,123.482780,120.628403,121.093559,,,,,,,,,,163.723999,,,16.073803,
2008-02-05,,,,,,,124.357628,121.167854,121.395004,,,,,,,,,,164.718002,,,15.524087,
2008-02-06,,,,,,,123.944244,121.035194,121.382240,,,,,,,,,,164.143997,,,15.221849,
2008-02-07,,,,,,,124.318909,120.102905,121.666344,,,,,,,,,,164.485992,,,15.284067,
2008-02-08,,,,,,,124.378670,120.746414,121.698204,,,,,,,,,,164.608994,,,15.132646,
2008-02-11,,,,,,,124.568146,121.046928,121.745567,,,,,,,,,,164.938004,,,14.918398,
2008-02-12,,,,,,,123.624275,120.516266,121.568016,,,,,,,,,,163.550003,,,15.319452,
2008-02-13,,,,,,,123.786758,120.526512,121.674538,,,,,,,,,,163.932007,,,15.360958,
2008-02-14,,,,,,,123.416313,119.555305,121.589844,,,,,,,,,,163.679001,,,15.329946,
2008-02-15,,,,,,,123.693306,119.900566,121.671806,,,,,,,,,,164.082001,,,15.338685,
2008-02-18,,,,,,,123.210861,61.459099,121.528847,,,,,,,,,,163.473999,,,15.366540,
2008-02-19,,,,,,,123.525780,119.055443,121.606255,,,,,,,,,,164.339005,,,15.416115,
2008-02-20,,,,,,,123.237778,118.724167,121.504280,,,,,,,,,,164.244995,,,15.318845,
2008-02-21,,,,,,,123.220093,119.940887,121.344917,,,,,,,,,,164.233994,,,15.205024,
2008-02-22,,,,,,,123.347282,119.924057,121.405006,,,,,,,,,,164.147995,,,15.258976,
2008-02-25,,,,,,,122.936378,118.988739,121.382240,,,,,,,,,,163.492004,,,15.525700,
2008-02-26,,,,,,,122.740196,119.361122,121.331245,,,,,,,,,,163.345001,,,15.745671,
2008-02-27,,,,,,,122.661049,119.530418,119.361603,,,,,,,,,,163.466003,,,15.873482,
2008-02-28,,,,,,,123.493774,120.652557,119.575607,,,,,,,,,,164.554001,,,15.471008,
2008-02-29,,,,,,,124.471298,122.270943,119.754982,,,,,,,,,,165.701004,,,15.471008,
2008-03-03,,,,,,,124.736496,122.207191,119.670326,,,,,,,,,,166.069000,,,15.320328,
2008-03-04,,,,,,,124.909142,121.842171,119.673050,,,,,,,,,,165.893005,,,15.161166,
2008-03-05,,,,,,,124.209427,121.057930,119.510956,,,,,,,,,,164.837006,,,15.294556,
2008-03-06,,,,,,,124.578224,121.768898,119.413513,,,,,,,,,,165.440002,,,15.069749,
2008-03-07,,,,,,,124.685158,122.478416,119.490913,,,,,,,,,,165.268997,,,14.868752,
2008-03-10,,,,,,,125.378082,123.225296,119.652992,,,,,,,,,,166.074997,,,14.640036,
2008-03-11,,,,,,,124.862816,121.944084,119.445381,,,,,,,,,,165.610001,,,15.081320,
2008-03-12,,,,,,,125.097710,123.033264,119.460869,,,,,,,,,,165.822998,,,15.131170,
2008-03-13,,,,,,,125.145721,122.759140,119.524605,,,,,,,,,,165.778000,,,15.079639,
2008-03-14,,,,,,,125.254349,124.040352,119.576515,,,,,,,,,,165.639008,,,14.962391,
2008-03-17,,,,,,,125.611320,125.034264,119.807816,,,,,,,,,,165.315994,,,15.180676,
2008-03-18,,,,,,,125.042976,123.794807,119.614754,,,,,,,,,,164.882996,,,15.180676,
2008-03-19,,,,,,,125.108673,124.778427,119.485466,,,,,,,,,,165.143997,,,15.174690,
2008-03-20,,,,,,,125.093491,125.067261,119.369835,,,,,,,,,,164.901993,,,15.156936,
2008-03-25,,,,,,,123.871841,123.393875,119.118484,,,,,,,,,,163.634003,,,15.677792,
2008-03-26,,,,,,,123.841492,123.439285,119.173126,,,,,,,,,,163.188004,,,15.677792,
2008-03-27,,,,,,,123.617561,123.146133,119.253265,,,,,,,,,,162.921997,,,15.615908,
2008-03-28,,,,,,,123.555244,123.660660,119.194077,,,,,,,,,,163.438995,,,15.518699,
2008-03-31,,,,,,,123.898743,123.974380,119.272377,,,,,,,,,,164.417007,,,15.646179,
2008-04-01,,,,,,,123.370827,122.817749,119.116684,,,,,,,,,,163.692993,,,16.114037,
2008-04-02,,,,,,,123.231941,122.446144,118.999207,,,,,,,,,,163.548996,,,16.319462,
2008-04-03,,,,,,,123.322830,122.378754,119.113937,,,,,,,,,,163.406998,,,16.504456,
2008-04-04,,,,,,,123.593117,123.338173,119.164024,,,,,,,,,,163.834000,,,16.369316,
2008-04-07,,,,,,,123.150208,122.570717,119.064758,,,,,,,,,,163.389999,,,16.414253,
2008-04-08,,,,,,,123.028145,122.553154,119.093002,,,,,,,,,,163.102997,,,16.294308,
2008-04-09,,,,,,,123.069397,123.393875,119.171303,,,,,,,,,,163.285995,,,15.995300,
2008-04-10,,,,,,,123.428963,122.783295,119.263268,,,,,,,,,,163.690002,,,15.991133,
2008-04-11,,,,,,,123.998093,123.368240,119.363449,,,,,,,,,,164.559006,,,15.675239,
2008-04-14,,,,,,,124.054543,123.104324,119.357956,,,,,,,,,,164.548004,,,15.675239,
2008-04-15,,,,,,,123.584694,122.544388,119.223213,,,,,,,,,,163.960999,,,15.832443,
2008-04-16,,,,,,,122.912811,121.547546,119.074768,,,,,,,,,,162.951996,,,16.252539,
2008-04-17,,,,,,,122.549057,121.227951,118.918152,,,,,,,,,,162.531998,,,16.304937,
2008-04-18,,,,,,,122.109543,121.041763,118.635880,,,,,,,,,,162.343994,,,16.243652,
2008-04-21,,,,,,,122.329308,121.319603,118.806152,,,,,,,,,,162.945999,,,16.290070,
2008-04-22,,,,,,,121.973167,121.433914,118.609459,,,,,,,,,,162.673996,,,16.264240,
2008-04-23,,,,,,,122.152496,121.140747,118.735130,,,,,,,,,,162.949997,,,16.420172,
2008-04-24,,,,,,,121.802238,120.288292,118.730560,,,,,,,,,,162.522995,,,16.474253,
2008-04-25,,,,,,,121.979912,119.971680,118.774300,,,,,,,,,,162.886002,,,16.498405,
2008-04-28,,,,,,,121.882233,120.265556,118.863533,,,,,,,,,,162.548004,,,16.609333,
2008-04-29,,,,,,,122.454758,120.359413,119.042015,,,,,,,,,,163.158997,,,16.535936,
2008-04-30,,,,,,,120.217628,118.793785,119.064758,,,,,,,,,,163.649002,,,16.306355,
2008-05-01,,,,,,,120.217628,118.600296,119.064758,,,,,,,,,,163.649002,,,16.306355,
2008-05-02,,,,,,,119.578575,117.734665,118.962784,,,,,,,,,,162.893005,,,16.638195,
2008-05-05,,,,,,,119.838737,117.734665,119.015587,,,,,,,,,,162.893005,,,16.697718,
2008-05-06,,,,,,,120.151970,117.421692,119.084785,,,,,,,,,,164.121994,,,16.697718,
2008-05-07,,,,,,,119.853058,117.731735,119.125778,,,,,,,,,,163.973007,,,16.334942,
2008-05-08,,,,,,,120.738792,118.428772,119.242325,,,,,,,,,,165.195007,,,16.348864,
2008-05-09,,,,,,,121.251579,118.676521,119.325180,,,,,,,,,,165.757996,,,16.166363,
2008-05-12,,,,,,,121.092445,118.631805,119.215927,,,,,,,,,,165.292999,,,16.371328,
2008-05-13,,,,,,,120.450874,117.480309,119.050201,,,,,,,,,,164.412003,,,16.388960,
2008-05-14,,,,,,,119.855598,117.205475,118.926353,,,,,,,,,,163.604004,,,16.458715,
2008-05-15,,,,,,,119.387451,117.986053,118.780655,,,,,,,,,,163.212997,,,16.565880,
2008-05-16,,,,,,,119.892624,117.914940,118.867165,,,,,,,,,,164.080994,,,16.528954,
2008-05-19,,,,,,,119.554169,118.041054,118.807991,,,,,,,,,,163.369995,,,16.454748,
2008-05-20,,,,,,,119.837883,118.570953,118.859871,,,,,,,,,,163.839996,,,16.314224,
2008-05-21,,,,,,,119.317528,118.216957,118.739670,,,,,,,,,,163.332001,,,16.113218,
2008-05-22,,,,,,,119.026253,117.408501,118.584885,,,,,,,,,,163.231003,,,15.972564,
2008-05-23,,,,,,,119.320915,118.114319,118.620384,,,,,,,,,,163.639008,,,15.886188,
2008-05-26,,,,,,,119.274628,118.114319,118.614914,,,,,,,,,,163.682007,,,15.855044,
2008-05-27,,,,,,,118.955498,117.357178,118.603081,,,,,,,,,,163.608994,,,15.917405,
2008-05-28,,,,,,,118.653244,116.636650,118.623108,,,,,,,,,,163.682007,,,15.944918,
2008-05-29,,,,,,,117.931671,116.058357,118.426422,,,,,,,,,,163.242996,,,16.025032,
2008-05-30,,,,,,,118.262543,116.329597,118.483788,,,,,,,,,,163.785995,,,15.961596,
2008-06-02,,,,,,,118.652420,117.098450,118.563927,,,,,,,,,,164.098007,,,15.834131,
2008-06-03,,,,,,,118.006577,117.801353,118.546623,,,,,,,,,,162.718994,,,15.834131,
2008-06-04,,,,,,,118.450333,117.564598,118.674118,,,,,,,,,,162.884003,,,15.905159,
2008-06-05,,,,,,,117.674820,116.820656,118.108620,,,,,,,,,,162.309998,,,16.091900,
2008-06-06,,,,,,,118.034378,117.607086,118.032143,,,,,,,,,,163.503006,,,15.779370,
2008-06-09,,,,,,,117.203377,116.956223,117.841820,,,,,,,,,,163.005997,,,15.519444,
2008-06-10,,,,,,,117.076202,116.003403,117.939278,,,,,,,,,,162.692001,,,15.267657,
2008-06-11,,,,,,,116.950737,116.289261,118.109535,,,,,,,,,,161.942001,,,15.091747,
2008-06-12,,,,,,,116.535660,115.183937,118.054909,,,,,,,,,,161.175995,,,15.019299,
2008-06-13,,,,,,,115.973213,114.812325,117.904655,,,,,,,,,,160.817001,,,15.121743,
2008-06-16,,,,,,,116.100357,114.942070,117.811783,,,,,,,,,,161.492004,,,15.332773,
2008-06-17,,,,,,,116.249390,115.195671,117.933784,,,,,,,,,,161.535995,,,15.137828,
2008-06-18,,,,,,,116.404327,115.867035,118.033943,,,,,,,,,,161.903000,,,15.011769,
2008-06-19,,,,,,,115.926918,115.398697,117.916496,,,,,,,,,,161.395004,,,15.086167,
2008-06-20,,,,,,,116.424530,115.988724,118.065834,,,,,,,,,,162.037003,,,14.902185,
2008-06-23,,,,,,,116.624092,115.751984,118.152344,,,,,,,,,,162.365005,,,14.584340,
2008-06-24,,,,,,,116.686378,116.395485,118.203323,,,,,,,,,,162.375000,,,14.617163,
2008-06-25,,,,,,,116.637550,116.320786,118.201508,,,,,,,,,,162.425995,,,14.703199,
2008-06-26,,,,,,,117.350700,117.091866,118.394554,,,,,,,,,,163.345001,,,14.441190,
2008-06-27,,,,,,,117.432365,117.420929,118.419144,,,,,,,,,,163.556000,,,14.256602,
2008-06-30,,,,,,,116.640923,117.521362,118.185112,,,,,,,,,,163.735992,,,14.209453,
2008-07-01,,,,,,,116.514618,117.482513,118.197884,,,,,,,,,,163.813004,,,14.124152,
2008-07-02,,,,,,,116.331856,117.798424,118.125938,,,,,,,,,,164.087997,,,13.957262,
2008-07-03,,,,,,,117.034958,117.776413,118.461937,,,,,,,,,,164.985001,,,13.926180,
2008-07-04,,,,,,,117.652954,59.641335,118.607635,,,,,,,,,,165.354004,,,13.989951,
2008-07-07,,,,,,,118.195183,118.226463,118.699600,,,,,,,,,,165.302002,,,13.895099,
2008-07-08,,,,,,,118.290329,118.652313,118.708717,,,,,,,,,,164.401993,,,14.141912,
2008-07-09,,,,,,,118.399803,119.051796,118.715080,,,,,,,,,,164.843002,,,13.751014,
2008-07-10,,,,,,,118.520218,119.241623,118.775177,,,,,,,,,,165.261993,,,13.790438,
2008-07-11,,,,,,,118.287827,118.059357,118.766075,,,,,,,,,,165.617004,,,13.724380,
2008-07-14,,,,,,,118.524391,118.610550,118.838936,,,,,,,,,,166.000000,,,13.416420,
2008-07-15,,,,,,,118.633888,118.973358,118.978256,,,,,,,,,,164.811996,,,13.221945,
2008-07-16,,,,,,,118.513458,118.312225,118.973724,,,,,,,,,,164.052002,,,13.576247,
2008-07-17,,,,,,,118.174141,117.357178,118.933655,,,,,,,,,,164.110992,,,13.918645,
2008-07-18,,,,,,,117.151146,117.011238,118.656807,,,,,,,,,,163.184998,,,13.998967,
2008-07-21,,,,,,,116.622375,117.160751,118.491081,,,,,,,,,,163.001007,,,14.291850,
2008-07-22,,,,,,,116.712502,116.879280,118.583969,,,,,,,,,,162.979004,,,14.470661,
2008-07-23,,,,,,,116.579445,116.486412,118.615829,,,,,,,,,,162.697006,,,14.810633,
2008-07-24,,,,,,,117.388588,117.665779,118.922714,,,,,,,,,,163.518997,,,14.362220,
2008-07-25,,,,,,,117.226089,116.869759,118.937271,,,,,,,,,,162.727005,,,14.308195,
2008-07-28,,,,,,,117.808739,117.711197,119.079330,,,,,,,,,,163.669998,,,14.065837,
2008-07-29,,,,,,,118.258362,117.519180,119.143059,,,,,,,,,,163.617996,,,14.065837,
2008-07-30,,,,,,,118.707985,117.523582,119.262337,,,,,,,,,,164.121994,,,14.317684,
2008-07-31,,,,,,,119.173561,118.197174,119.354347,,,,,,,,,,164.820007,,,14.245912,
2008-08-01,,,,,,,119.197159,118.484482,119.358856,,,,,,,,,,165.136002,,,14.148638,
2008-08-04,,,,,,,119.465729,118.314445,119.414421,,,,,,,,,,165.671005,,,13.962978,
2008-08-05,,,,,,,119.618134,118.089409,119.420822,,,,,,,,,,165.600998,,,13.962978,
2008-08-06,,,,,,,119.613098,117.810867,119.520058,,,,,,,,,,165.287994,,,14.303428,
2008-08-07,,,,,,,120.303520,119.016586,119.786873,,,,,,,,,,166.151993,,,14.283649,
2008-08-08,,,,,,,120.445816,118.812836,119.914345,,,,,,,,,,165.834000,,,14.034415,
2008-08-11,,,,,,,120.329590,118.372345,119.836052,,,,,,,,,,165.835999,,,14.228284,
2008-08-12,,,,,,,120.654587,119.176392,119.950783,,,,,,,,,,166.268997,,,14.530924,
2008-08-13,,,,,,,120.916473,118.919884,120.065506,,,,,,,,,,166.718994,,,14.373378,
2008-08-14,,,,,,,120.855011,119.335449,120.051857,,,,,,,,,,166.705994,,,14.054057,
2008-08-15,,,,,,,121.132866,119.707062,120.105598,,,,,,,,,,166.932007,,,14.109081,
2008-08-18,,,,,,,121.360199,120.030273,120.159317,,,,,,,,,,167.231003,,,14.063944,
2008-08-19,,,,,,,121.264214,119.877831,120.202103,,,,,,,,,,166.893005,,,13.933510,
2008-08-20,,,,,,,121.531120,120.309563,120.202103,,,,,,,,,,167.365997,,,13.561790,
2008-08-21,,,,,,,121.129494,119.947479,120.058228,,,,,,,,,,167.044998,,,13.626162,
2008-08-22,,,,,,,120.808678,119.674088,119.962631,,,,,,,,,,166.757004,,,13.512878,
2008-08-25,,,,,,,120.807037,119.674088,119.962631,,,,,,,,,,166.757004,,,13.772404,
2008-08-26,,,,,,,121.662460,120.436363,120.223061,,,,,,,,,,167.268005,,,13.639484,
2008-08-27,,,,,,,121.109276,120.631302,117.678833,,,,,,,,,,166.220993,,,13.672244,
2008-08-28,,,,,,,121.125298,120.451736,117.610519,,,,,,,,,,166.339996,,,13.708298,
2008-08-29,,,,,,,121.152245,120.243568,117.691559,,,,,,,,,,166.223999,,,14.005962,
2008-09-01,,,,,,,121.557198,120.243568,117.842758,,,,,,,,,,166.291000,,,14.058161,
2008-09-02,,,,,,,121.296196,120.958237,117.776260,,,,,,,,,,165.679993,,,13.990088,
2008-09-03,,,,,,,121.518478,121.428070,117.811783,,,,,,,,,,165.899994,,,14.062935,
2008-09-04,,,,,,,122.104492,121.864914,117.959282,,,,,,,,,,166.832993,,,14.127379,
2008-09-05,,,,,,,122.666954,121.660393,118.117744,,,,,,,,,,167.052002,,,13.747453,
2008-09-08,,,,,,,122.062401,121.521858,117.972954,,,,,,,,,,166.376007,,,13.565691,
2008-09-09,,,,,,,122.371414,122.110481,118.087677,,,,,,,,,,166.485001,,,14.190413,
2008-09-10,,,,,,,122.299011,121.727844,118.113190,,,,,,,,,,166.362000,,,13.821174,
2008-09-11,,,,,,,122.096069,121.917679,118.115005,,,,,,,,,,165.953995,,,13.817275,
2008-09-12,,,,,,,121.175812,121.023514,117.921951,,,,,,,,,,164.514999,,,13.728818,
2008-09-15,,,,,,,122.234161,123.349930,118.435547,,,,,,,,,,165.233994,,,13.971593,
2008-09-16,,,,,,,122.611404,123.110954,118.447388,,,,,,,,,,165.473999,,,13.171289,
2008-09-17,,,,,,,122.583595,123.945045,118.495628,,,,,,,,,,165.475006,,,13.387026,
2008-09-18,,,,,,,122.407623,123.728828,118.448288,,,,,,,,,,164.992996,,,12.926569,
2008-09-19,,,,,,,120.945961,120.658463,117.969315,,,,,,,,,,163.492996,,,13.605174,
2008-09-22,,,,,,,120.582184,120.207680,117.982971,,,,,,,,,,163.546997,,,14.186913,
2008-09-23,,,,,,,120.700951,120.077927,118.160530,,,,,,,,,,164.001999,,,13.643588,
2008-09-24,,,,,,,121.482246,120.760330,118.412766,,,,,,,,,,164.964996,,,13.473865,
2008-09-25,,,,,,,120.883629,119.992134,118.340828,,,,,,,,,,164.151993,,,13.385469,
2008-09-26,,,,,,,121.374542,120.330101,118.647713,,,,,,,,,,165.041000,,,13.550887,
2008-09-29,,,,,,,122.794098,122.145599,119.093887,,,,,,,,,,165.550003,,,12.734314,
2008-09-30,,,,,,,122.348701,120.184219,119.024719,,,,,,,,,,164.725006,,,12.948565,
2008-10-01,,,,,,,122.769676,121.046196,119.197693,,,,,,,,,,164.554001,,,12.859832,
2008-10-02,,,,,,,123.250420,121.724174,119.480888,,,,,,,,,,164.514008,,,12.327940,
2008-10-03,,,,,,,123.390190,121.815811,119.559212,,,,,,,,,,164.460999,,,11.944915,
2008-10-06,,,,,,,124.984062,123.942131,120.070969,,,,,,,,,,165.350006,,,11.224064,
2008-10-07,,,,,,,124.757591,123.217949,119.867004,,,,,,,,,,165.151993,,,10.823612,
2008-10-08,,,,,,,124.601814,121.096779,120.152939,,,,,,,,,,164.397003,,,10.365447,
2008-10-09,,,,,,,123.950119,119.813354,120.040924,,,,,,,,,,163.442993,,,9.770990,
2008-10-10,,,,,,,123.172958,119.660866,120.155647,,,,,,,,,,159.992004,,,9.913868,
2008-10-13,,,,,,,122.348701,119.672600,119.928009,,,,,,,,,,160.524002,,,10.467758,
2008-10-14,,,,,,,122.074211,118.198601,119.858818,,,,,,,,,,160.432999,,,10.386093,
2008-10-15,,,,,,,122.303215,118.107002,120.051857,,,,,,,,,,160.190002,,,9.592122,
2008-10-16,,,,,,,122.956604,118.648682,120.476189,,,,,,,,,,159.638000,,,9.577524,
2008-10-17,,,,,,,123.157814,118.573181,120.348732,,,,,,,,,,159.052002,,,9.611157,
2008-10-20,,,,,,,123.304329,119.256294,120.484375,,,,,,,,,,159.229996,,,9.754037,
2008-10-21,,,,,,,123.653755,120.931099,120.552681,,,,,,,,,,159.817001,,,9.631070,
2008-10-22,,,,,,,124.994995,121.660393,120.740265,,,,,,,,,,161.660995,,,8.907999,
2008-10-23,,,,,,,124.722244,122.530457,120.683792,,,,,,,,,,161.686996,,,8.713255,
2008-10-24,,,,,,,125.098602,121.430237,120.814034,,,,,,,,,,161.449997,,,8.088866,
2008-10-27,,,,,,,125.004242,121.282898,120.917847,,,,,,,,,,161.052994,,,8.329754,
2008-10-28,,,,,,,124.976456,120.537514,120.871399,,,,,,,,,,158.615005,,,8.329754,
2008-10-29,,,,,,,122.297318,118.539459,120.824059,,,,,,,,,,157.360001,,,8.266254,
2008-10-30,,,,,,,122.500214,117.867332,120.979759,,,,,,,,,,158.246994,,,8.698256,
2008-10-31,,,,,,,121.041069,117.516983,120.744812,,,,,,,,,,155.505997,,,9.052360,
2008-11-03,,,,,,,121.704575,118.119469,120.793076,,,,,,,,,,156.408005,,,9.035675,
2008-11-04,,,,,,,122.016106,119.383858,120.825859,,,,,,,,,,156.246002,,,9.425496,
2008-11-05,,,,,,,122.658516,119.862457,120.970642,,,,,,,,,,157.145996,,,9.051819,
2008-11-06,,,,,,,123.503059,119.713654,121.176437,,,,,,,,,,158.210999,,,8.522346,
2008-11-07,,,,,,,123.904655,119.151482,121.278435,,,,,,,,,,158.298004,,,8.700274,
2008-11-10,,,,,,,124.061295,119.483505,121.360367,,,,,,,,,,158.731995,,,8.352290,
2008-11-11,,,,,,,124.184196,119.483505,121.461472,,,,,,,,,,158.384003,,,8.080054,
2008-11-12,,,,,,,124.434227,120.438560,121.567101,,,,,,,,,,158.302002,,,7.750100,
2008-11-13,,,,,,,124.302063,119.998055,121.542511,,,,,,,,,,157.317993,,,7.955677,
2008-11-14,,,,,,,124.799660,120.585159,121.662712,,,,,,,,,,158.192993,,,7.589194,
2008-11-17,,,,,,,124.688492,121.145164,121.700981,,,,,,,,,,158.649994,,,7.403597,
2008-11-18,,,,,,,124.786217,122.375801,121.652672,,,,,,,,,,159.171005,,,7.258770,
2008-11-19,,,,,,,125.725861,123.494270,121.710030,,,,,,,,,,160.408997,,,6.749480,
2008-11-20,,,,,,,126.672264,125.509941,121.917679,,,,,,,,,,161.457993,,,6.288532,
2008-11-21,,,,,,,126.520691,125.154472,121.782906,,,,,,,,,,159.981003,,,6.440015,
2008-11-24,,,,,,,126.156059,123.722977,121.653603,,,,,,,,,,157.929993,,,7.035910,
2008-11-25,,,,,,,126.759811,125.803879,121.607170,,,,,,,,,,157.817001,,,7.252114,
2008-11-26,,,,,,,127.305428,126.539772,121.726448,,,,,,,,,,157.481995,,,7.507865,
2008-11-27,,,,,,,127.124352,126.539772,121.709137,,,,,,,,,,157.522003,,,7.591279,
2008-11-28,,,,,,,127.280983,126.987617,121.731926,,,,,,,,,,157.675003,,,7.669381,
2008-12-01,,,,,,,128.042145,129.193100,121.875793,,,,,,,,,,159.192001,,,6.869823,
2008-12-02,,,,,,,128.975021,129.416641,121.865776,,,,,,,,,,160.970993,,,7.128200,
2008-12-03,,,,,,,129.315170,129.732529,121.974136,,,,,,,,,,163.841003,,,7.232604,
2008-12-04,,,,,,,128.640732,130.686844,121.873970,,,,,,,,,,163.263000,,,7.097864,
2008-12-05,,,,,,,129.039871,129.519241,121.987778,,,,,,,,,,163.266998,,,7.382881,
2008-12-08,,,,,,,127.718834,128.877182,121.465111,,,,,,,,,,161.832001,,,7.955474,
2008-12-09,,,,,,,127.032585,129.552994,121.539780,,,,,,,,,,161.360992,,,7.652632,
2008-12-10,,,,,,,127.525177,129.396118,121.710030,,,,,,,,,,161.936005,,,8.109855,
2008-12-11,,,,,,,127.537804,130.169403,121.832993,,,,,,,,,,162.811996,,,7.628278,
2008-12-12,,,,,,,126.655396,130.702972,121.630844,,,,,,,,,,163.044006,,,7.820195,
2008-12-15,,,,,,,127.249001,131.347275,121.827538,,,,,,,,,,163.673996,,,7.829278,
2008-12-16,,,,,,,127.866180,133.811508,121.913132,,,,,,,,,,164.574997,,,8.281389,
2008-12-17,,,,,,,129.472656,134.441864,122.403946,,,,,,,,,,166.595001,,,8.497123,
2008-12-18,,,,,,,129.361511,135.550095,122.403038,,,,,,,,,,166.389008,,,8.294306,
2008-12-19,,,,,,,129.188065,134.942474,122.510468,,,,,,,,,,164.654999,,,8.428980,
2008-12-22,,,,,,,129.979523,134.821579,122.573303,,,,,,,,,,165.483002,,,8.213313,
2008-12-23,,,,,,,130.018265,134.660278,122.675262,,,,,,,,,,165.264999,,,8.260269,
2008-12-24,,,,,,,130.018265,134.360489,122.675262,,,,,,,,,,165.264999,,,8.273253,
2008-12-29,,,,,,,130.355927,135.338989,122.764542,,,,,,,,,,165.858994,,,8.130909,
2008-12-30,,,,,,,129.970276,135.316971,122.666199,,,,,,,,,,165.339996,,,8.270357,
2008-12-31,,,,,,,129.970276,133.663452,122.666199,,,,,,,,,,165.339996,,,8.445188,
2009-01-02,,,,,,,129.437286,92.111671,122.749062,,,,,,,,,,165.000000,,,6.249269,
2009-01-05,,,,,,,129.992996,90.271927,122.794594,,,,,,,,,,165.470001,,,6.437622,
2009-01-06,,,,,,,129.252029,88.813316,122.758163,,,,,,,,,,163.080002,,,8.789950,
2009-01-07,,,,,,,128.410080,86.438530,122.967590,,,,,,,,,,163.919998,,,6.504890,
2009-01-08,,,,,,,128.494293,86.870964,123.076881,,,,,,,,,,166.000000,,,6.323262,
2009-01-09,,,,,,,129.706726,86.834328,123.568596,,,,,,,,,,167.460007,,,6.303082,
2009-01-12,,,,,,,129.664627,89.473000,123.585945,,,,,,,,,,167.809998,,,6.262723,
2009-01-13,,,,,,,130.152969,91.364052,123.413780,,,,,,,,,,167.000000,,,5.865836,
2009-01-14,,,,,,,130.548721,91.987083,123.550377,,,,,,,,,,166.289993,,,7.524811,
2009-01-15,,,,,,,130.573959,91.957756,123.750702,,,,,,,,,,166.009995,,,5.711118,
2009-01-16,,,,,,,130.245590,89.744209,123.760910,,,,,,,,,,164.449997,,,7.691269,
2009-01-19,,,,,,,129.824615,89.582954,123.677902,,,,,,,,,,164.699997,,,7.682619,
2009-01-20,,,,,,,129.319397,94.310570,123.667137,,,,,,,,,,165.009995,,,7.122748,
2009-01-21,,,,,,,129.656204,96.062355,123.841789,,,,,,,,,,164.250000,,,7.382587,
2009-01-22,,,,,,,128.645813,94.435181,123.796227,,,,,,,,,,162.630005,,,5.751480,
2009-01-23,,,,,,,128.578506,94.977547,123.932831,,,,,,,,,,161.330002,,,5.542947,
2009-01-26,,,,,,,126.768211,93.255096,123.413780,,,,,,,,,,160.789993,,,7.399916,
2009-01-27,,,,,,,127.382889,92.119003,123.586823,,,,,,,,,,162.330002,,,5.596760,
2009-01-28,,,,,,,128.090134,91.613266,123.686974,,,,,,,,,,163.679993,,,5.731299,
2009-01-29,,,,,,,128.073273,90.601768,123.878174,,,,,,,,,,164.710007,,,7.416959,
